year,month,title,artist,rank,lyrics
2021.0,11.0,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,23.0,Lyrics not found -- no songs matched Meet Me At Our Spot by THE ANXIETY: WILLOW & Tyler Cole in THE ANXIETY: WILLOW & Tyler Cole discology
2021.0,11.0,Montero (Call Me By Your Name),Lil Nas X,24.0,"
I caught it bad yesterday
You hit me with a call to your place
Ain't been out in a while anyway
Was hopin' I could catch you throwin' smiles in my face
Romantic talkin'? You don't even have to try
You're cute enough to fuck with me tonight
Lookin' at the table, all I see is weed and white
Baby, you livin' the life, but nigga, you ain't livin' right


Cocaine and drinkin' with your friends
You live in the dark, boy, I cannot pretend
I'm not fazed, only here to sin
If Eve ain't in your garden, you know that you can


Call me when you want, call me when you need
Call me in the morning, I'll be on the way
Call me when you want, call me when you need
Call me out by your name, I'll be on the way like


Mm, mm, mm
Mm, mm, mm
You might also like
Ayy, ayy
I wanna sell what you're buyin'
I wanna feel on your ass in Hawaii
I want that jet lag from fuckin' and flyin'
Shoot a child in your mouth while I'm ridin'
Oh, oh, oh, why me?
A sign of the times every time that I speak
A dime and a nine, it was mine every week
What a time, an incline, God was shinin' on me
Now I can't leave
And now I'm actin' hella elite
Never want the niggas that's in my league
I wanna fuck the ones I envy, I envy


Cocaine and drinkin' with your friends
You live in the dark, boy, I cannot pretend
I'm not fazed, only here to sin
If Eve ain't in your garden, you know that you can


Call me when you want, call me when you need
Call me in the morning, I'll be on the way
Call me when you want, call me when you need
Call me out by your name, I'll be on the way like

Oh, call me by your name (Mm, mm, mm)
Tell me you love me in private
Call me by your name (Mm, mm, mm)
I do not care if you're lyin'


Uh, well, I'm just feeling, mm-uh
I wanna get, mm-uh
I'm in my, into my, uh, I'm, mm
Mm, I'm still money, mm-mm, ooh"
2021.0,11.0,Chasing After You,Ryan Hurd With Maren Morris,25.0,Lyrics not found -- no artist found searching for artist_name Ryan Hurd With Maren Morris
2021.0,11.0,Girls Want Girls,Drake Featuring Lil Baby,26.0,"
Woah, woah
Woah, woah, woah
Ayy


Starin' at your dress 'cause it's see-through
Yeah, talkin' all the shit that you done been through
Yeah, say that you a lesbian, girl, me too
Ayy, girls want girls where I'm from
Wait, woah, yeah, girls want girls
Woah, yeah, woah, yeah, girls want girls where I'm from
Oh, yeah, yeah, girls want girls where
Ayy, woah, girls want girls where I'm from, ayy


Cannot play a player, babe
I grew up with Drayaface
I done seen the realest ones come and leave a crazy way
Had to take my spot, it wasn't somethin' they just gave away
Sorry to all my fans that might've caught me on a crazy day
Fuck you niggas thinkin' tryna block me on a fadeaway?
I've been on that shit, I only vibе with a payday
Say you go that way, I guess we both go the samе way
Girls want girls where I'm from
Yeah, yeah, where we both from
Ayy, and you just got to Miami, need hotel rooms
Niggas told you that they love you, but they fell through
So you shotting '42 'cause you
Ayy, and you throwin' on that dress 'cause it's see-through
Yeah, talkin' all the shit that you done been through
Yeah, textin' me and say, ""I need to see you""
See Drake LiveGet tickets as low as $126You might also like
I don't know (I don't know)
I might come, I might go, I don't know (I don't know)
I might come, I might go, I don't know


Starin' at your dress 'cause it's see-through
Yeah, talkin' all the shit that you done been through
Yeah, say that you a lesbian, girl, me too
Ayy, girls want girls where I'm from
Wait, yeah, woah, girls want girls where
Oh, yeah, oh, yeah, girls want girls where I'm from
Oh, yeah, yeah, girls want girls where
Ayy, yeah, girls want girls where I'm from


My girl got a girlfriend
Ain't tryna be out of shape, well, stay up on them curls then
If gym don't work, get surgery
I'll pay for that, my courtesy
Can't imagine no bitch curvin' me
I put in that work overly
I handle business
And I got two pretty bitches, keep 'em both on fleek
They got matching Benz and matching APs
Now they can really call each other twins
I'm cool with all the owners, they love me, so they gon' let us in
And bring all of your peers, it look better with more people
We got 1942, Casamigos, it's getting heated
They gotta follow us in the Uber, my car filled up with shooters
It be lights, camera, action when you with us, it's a movie
I don't drive my coupe to house parties, I'm tryna leave with two of 'em (Shh, shh)
Yeah, don't nobody know the shit that we do
She like eating pussy, I'm like, ""Me too""
I can't wait to get off work to go and see you
Please bring your girlfriend along with you
Y'all been on my mind too much, like what the fuck is wrong with me?
She said it's somethin' about the way your girl just makes her feel
Whatever you've been dreamin' 'bout, I swear to make it real
Just ride around the town with me
Then come lay down with me

I don't know (I don't know)
I might come, I might go, I don't know (I don't know, I don't know)
I might come, I might go, I don't know


Starin' at your dress 'cause it's see-through
Yeah, talkin' all the shit that you done been through
Yeah, say that you a lesbian, girl, me too
Ayy, girls want girls where I'm from
Wait, woah, yeah, girls want girls
Woah, yeah, woah, yeah, girls want girls where I'm from
Oh, yeah, yeah, girls want girls where
Yeah, woah, girls want girls where I'm from


But I know you wanna roll with the gang
And I know you want the finest of things
Askin' me about se— settlin' down 'cause you know that things are going my way"
2021.0,11.0,Moth To A Flame,Swedish House Mafia & The Weeknd,27.0,"
Oh-woah
Woah-oh-oh
Woah


Like a moth to a flame
I'll pull you in, I pulled you back to
What you need initially
It's just one call away
And you'll leave him, you're loyal to me
But this time, I let you be


'Cause he seems like he's good for you
And he makes you feel like you should
And all your friends say he's the one
His love for you is true


But does he know you call me when he sleeps?
But does he know the pictures that you keep?
But does he know the reasons that you cry?
Or tell me, does he know where your heart lies?
Where it truly lies
You might also like
Yeah
You should be with him, I let you go from time
You should stay with him


'Cause he seems like he's good for you
And he makes you feel like you should
And all your friends say he's the one
His love for you is true (Hey)


But does he know you call me when he sleeps? (No, no)
But does he know the pictures that you keep? (Oh)
But does he know the reasons that you cry?
Or tell me, does he know where your heart lies?
Where it truly lies


Right here with me, babe
Where it truly lies
My bed, babe
Where it truly lies
In my arms, babe
Where it truly lies
Where it truly lies
Where it truly lies
(Hey)
Where it truly lies"
2021.0,11.0,Let's Go Brandon,Bryson Gray Featuring Tyson James & Chandler Crump,28.0," (I did it!)
The various shots the people are getting now cover that
They're-, they’re-, they're okay
You're not gonna-, you’re not gonna get COVID if you have these vaccinations
Somebody gotta do it
Ayy


Let's go, Brandon
I keep a drum like I'm Nick Cannon, ayy, ayy (Brrt, brrt)
Let's go, Brandon, ayy, ayy (Let's go)
Let's go, Brandon, ayy, ayy (Ayy, let's go)
Yeah
Hey Bryson, let me hop in on this—listen


Biden ain't nothing but a Jackal in disguise, hey, hey (Crazy…)
Puppet masters pulling strings from behind, hey, hey (Woah…)
Wе ‘gone have to roll it back to 45, hey, hеy (Uh huh…)
Remnant rise up, ‘cause we ‘gone ride (Hey…)

 (I did it!)
Oh
You know, you know, you know, yeah…

We all know it’s a plandemic
They stole votes, then ran with it
Tryna hideout, but you can’t miss ‘em
But they won't get far…
You might also likeLORD you know
You know, you know, you know, yeah…

We all know they plans slipping
Like a LeBron jersey, they stay switching
This might be all over by Thanksgiving… (Giving, giving…)
All over by Thanksgiving… (Giving…)
Just in time for Thanksgiving…


Pelosi, done (Yeah…)
Fauci, done (Hey…)
Bill Gates, never too late to turn a clean slate (Aye…)
Soros, vamanos (Yeah…)
Clintons, adios
Rothschilds, who…?


Let’s go, Brandon
I keep a drum like I'm Nick Cannon, ayy, ayy (Brrt, brrt)
Let's go, Brandon
I keep a drum like I'm Nick Cannon, ayy, ayy (Brrt, brrt)
Let’s go, Brandon
When you ask questions, they start bannin', ayy, ayy (Facts)
Let's go, Brandon, ayy, ayy (Let's go)
Let's go, Brandon, ayy, ayy (Ayy, let's go)

So much talent can be unleashed by embracing the LGB (Let's Go Brandon) Community"
2021.0,11.0,Thats What I Want,Lil Nas X,29.0,"
One, two, three, four


Need a boy who can cuddle with me all night
Keep me warm, love me long, be my sunlight
Tell me lies, we can argue, we can fight
Yeah, we did it before, but we'll do it tonight
An afro, black boy with the gold teeth
With dark skin, lookin' at me like he know me
I wonder if he got the G or the B
Let me find out and see, comin' over to me, yeah


These days, I'm way too lonely
I'm missing out, I know
These days, I'm way too alone
And I'm known for givin' love away, but


I want someone to love mе
I need someone who needs me
'Causе it don't feel right when it's late at night
And it's just me and my dreams
So I want someone to love
That's what I fuckin' want
You might also like
Look, you know it's harder to find in these times
But I got nothin' but love on my mind (My mind)
I need a baby with love in my prime
Need an adversary to my ""down and weary""
Like, tell me ""That's life"" when I'm stressin' at night
Be like, ""You'll be okay"" and, ""Everything is alright,"" uh
Let me in that thing, 'cause I'm not wanting anything
But your loving, your body, and a little bit of your brain


These days, I'm way too lonely
I'm missing out, I know
These days, I'm way too alone
And I'm known for givin' love away, but


I want someone to love me
I need someone who needs me
'Cause it don't feel right when it's late at night
And it's just me and my dreams
So I want someone to love
That's what I fuckin' want


I want someone to love me
I need someone who needs me

'Cause it don't feel right when it's late at night
And it's just me and my dreams
So I want someone to love
That's what I fuckin' want"
2021.0,11.0,Pepas,Farruko,30.0,"


No me importa lo que de mí se diga
Viva usted su vida, que yo vivo la mía
Que solo e' una, disfruta el momento
Que el tiempo se acaba y pa'trás no vira


Bebiendo, fumando y jodiendo
Sigo vacilando de party to' los día'
Y síguelo, oh-oh-oh, oh-oh-oh, oh-oh (¡Farru!)
Síguelo, oh-oh-oh, oh-oh-oh, oh-oh (La rola y pepa)


Pepa' y agua pa' la seca
To' el mundo en pastilla' en la discoteca
Pepa' y agua pa' la seca
To' el mundo en pastilla' en la discoteca


Desacata'o
Empastilla'o
(Qué maldita nota)
(Arcoíris)
¡Fa-Farru!
See Farruko LiveGet tickets as low as $67You might also like
Sube las mano' y las botella' pa' arriba (¡Blep!)
Siempre la movie la tenemo' prendía'
Hoy vamo' a darle hasta que se haga de día
Sigo rulin, 'toy en la mía


Salió el sol, wol (Sol)
Tráeme la hookah y el alcohol (Y el alcohol)
Y préndelo, oh-oh, woh-oh-oh (Woh-oh)
Esto se salió de control (De control)
Y síguelo, oh-oh-oh, oh-oh-oh, oh-oh (La rola y pepa)


Pepa' y agua pa' la seca
To' el mundo en pastilla' en la discoteca (Desacata'o)
Pepa' y agua pa' la seca
To' el mundo en pastilla' en la discoteca (Empastilla'o)


¡Blep!
¡Fa-Farru!
(Qué maldita nota)
(Arcoíris)


No me importa lo que de mí se diga
Viva usted su vida, que yo vivo la mía
Que solo e' una, disfruta el momento
Que el tiempo se acaba y pa'trás no vira

Bebiendo, fumando y jodiendo
Sigo vacilando de party to' los día'
Y síguelo, oh-oh-oh, oh-oh-oh, oh-oh (¡Farru!)
Síguelo, oh-oh-oh, oh-oh-oh, oh-oh (La rola y pepa)


Pepa' y agua pa' la seca
To' el mundo en pastilla' en la discoteca
Pepa' y agua pa' la seca
To' el mundo en pastilla' en la discoteca


Desacata'o
Empastilla'o
(Qué maldita nota)
(Arcoíris)
¡Fa-Farru!


Dímelo, Chino
The Most Winning
Victor Cárdenas
White Star
Sharo Towers
La 167
La "
2021.0,12.0,Easy On Me,Adele,1.0,"
There ain't no gold in this river
That I've been washin' my hands in forever
I know there is hope in these waters
But I can't bring myself to swim
When I am drowning in this silence
Baby, let me in

Go easy on me, baby
I was still a child
Didn't get the chance to
Feel the world around me
I had no time to choose what I chose to do
So go easy on me


There ain't no room for things to change
When we are both so deeply stuck in our ways
You can't deny how hard I've tried
I changed who I was to put you both first
But now I give up

Go easy on mе, baby
I was still a child
Didn't get the chance to
Feel thе world around me
Had no time to choose what I chose to do
So go easy on me
You might also like
I had good intentions
And the highest hopes
But I know right now
It probably doesn't even show

Go easy on me, baby
I was still a child
I didn't get the chance to
Feel the world around me
I had no time to choose what I chose to do
So go easy on me"
2021.0,12.0,Stay,The Kid LAROI & Justin Bieber,2.0,"
I do the same thing I told you that I never would
I told you I'd change, even when I knew I never could
I know that I can’t find nobody else as good as you
I need you to stay, need you to stay, hey (Oh)


I get drunk, wake up, I'm wasted still
I realize the time that I wasted here
I feel like you can't feel the way I feel
Oh, I’ll be fucked up if you can't be right here


Oh, ooh-woah (Oh, ooh-woah, ooh-woah)
Oh, ooh-woah (Oh, ooh-woah, ooh-woah)
Oh, ooh-woah (Oh, ooh-woah, ooh-woah)
Oh, I'll be fucked up if you can't be right here


I do the same thing I told you that I never would
I told you I'd change, even when I knew I never could
I know that I can't find nobody else as good as you
I need you to stay, need you to stay, hey
I do the same thing I told you that I never would
I told you I'd change, even when I knew I never could
I know that I can't find nobody else as good as you
I need you to stay, need you to stay, hey
You might also like
When I’m away from you, I miss your touch (Ooh)
You’re the reason I believe in love
It's been difficult for me to trust (Ooh)
And I’m afraid that I'ma fuck it up
Ain't no way that I can leave you stranded
'Cause you ain’t ever left me empty-handed
And you know that I know that I can't live without you
So, baby, stay


Oh, ooh-woah (Oh, ooh-woah, ooh-woah)
Oh, ooh-woah (Oh, ooh-woah, ooh-woah)
Oh, ooh-woah (Oh, ooh-woah, ooh-woah)
I'll be fucked up if you can't be right here


I do the same thing I told you that I never would
I told you I'd change, even when I knew I never could
I know that I can't find nobody else as good as you
I need you to stay, need you to stay, hey
I do the same thing I told you that I never would
I told you I'd change, even when I knew I never could
I know that I can't find nobody else as good as you
I need you to stay, need you to stay, hey

Woah-oh
I need you to stay, need you to stay, hey"
2021.0,12.0,Industry Baby,Lil Nas X & Jack Harlow,3.0,"
(D-D-Daytrip took it to ten, hey)
Baby back, ayy, couple racks, ayy
Couple Grammys on him, couple plaques, ayy
That's a fact, ayy, throw it back, ayy
Throw it back, ayy

And this one is for the champions
I ain't lost since I began, yeah
Funny how you said it was the end, yeah
Then I went did it again, yeah


I told you long ago on the road
I got what they waiting for
I don't run from nothing, dog
Get your soldiers, tell 'em I ain't layin' low
You was never really rooting for me anyway
When I'm back up at the top, I wanna hear you say
He don't run from nothin', dog
Get your soldiers, tell 'em that the break is over


Uh, need to, uh
Need to get this album done
Need a couple number onеs
Need a plaque on every song
Need mе like one with Nicki now
Tell a rap nigga I don't see ya, hah
I'm a pop nigga like Bieber, hah
I don't fuck bitches, I'm queer, hah
But these niggas bitches like Madea, yeah, yeah, yeah, ayy (Yeah)
Oh, let's do it
I ain't fall off, I just ain't release my new shit
I blew up, now everybody tryna sue me
You call me Nas, but the hood call me Doobie, yeah
You might also like
And this one is for the champions
I ain't lost since I began, yeah
Funny how you said it was the end, yeah
Then I went did it again, yeah


I told you long ago on the road
I got what they waiting for (I got what they're waiting for)
I don't run from nothing, dog
Get your soldiers, tell 'em I ain't layin' low (Bitch, I ain't runnin' from nowhere)
You was never really rooting for me anyway (Ooh, ooh)
When I'm back up at the top, I wanna hear you say (Ooh, ooh)
He don't run from nothin', dog
Get your soldiers, tell 'em that the break is over (Yeah)


My track record so clean, they couldn't wait to just bash me
I must be gettin' too flashy, y'all shouldn't have let the world gas me (Woo)
It's too late 'cause I'm here to stay and these girls know that I'm nasty (Mmm)
I sent her back to her boyfriend with my handprint on her ass cheek
City talkin', we takin' notes
Tell 'em all to keep makin' posts
Wish he could, but he can't get close
OG so proud of me that he chokin' up while he makin' toasts
I'm the type that you can't control, said I would, then I made it so
I don't clear up rumors (Ayy), where's y'all sense of humor? (Ayy)
I'm done makin' jokes 'cause they got old like baby boomers
Turned my haters to consumers, I make vets feel like they juniors (Juniors)
Say your time is comin' soon, but just like Oklahoma (Mmm)
Mine is comin' sooner (Mmm), I'm just a late bloomer (Mmm)
I didn't peak in high school, I'm still out here gettin' cuter (Woo)
All these social networks and computers
Got these pussies walkin' 'round like they ain't losers

I told you long ago on the road
I got what they waiting for (I got what they waiting for)
I don't run from nothing, dog
Get your soldiers, tell 'em I ain't layin' low (Bitch, I ain't runnin' from nowhere)
You was never really rooting for me anyway
When I'm back up at the top, I wanna hear you say
He don't run from nothin', dog
Get your soldiers, tell 'em that the break is over

Yeah
I'm the industry baby, mmm
I'm the industry baby
Yeah"
2021.0,12.0,All Too Well (Taylor's Version),Taylor Swift,4.0,"
I walked through the door with you, the air was cold
But something 'bout it felt like home somehow
And I left my scarf there at your sister's house
And you've still got it in your drawer, even now


Oh, your sweet disposition and my wide-eyed gaze
We're singing in the car, getting lost upstate
Autumn leaves falling down like pieces into place
And I can picture it after all these days


And I know it's long gone and
That magic's not here no more
And I might be okay, but I'm not fine at all
Oh, oh, oh


'Causе there we arе again on that little town street
You almost ran the red 'cause you were lookin' over at me
Wind in my hair, I was there
I remember it all too well


Photo album on the counter, your cheeks were turning red
You used to be a little kid with glasses in a twin-sized bed
And your mother's telling stories 'bout you on the tee-ball team
You taught me 'bout your past, thinking your future was me
See Taylor Swift LiveGet tickets as low as $427You might also like
And I know it's long gone and
There was nothing else I could do
And I forget about you long enough
To forget why I needed to

'Cause there we are again in the middle of the night
We're dancing 'round the kitchen in the refrigerator light
Down the stairs, I was there
I remember it all too well, yeah


And maybe we got lost in translation
Maybe I asked for too much
But maybe this thing was a masterpiece
'Til you tore it all up
Running scared, I was there
I remember it all too well
And you call me up again
Just to break me like a promise
So casually cruel in the name of being honest
I'm a crumpled up piece of paper lying here
'Cause I remember it all, all, all
Too well

Time won't fly, it's like I'm paralyzed by it
I'd like to be my old self again, but I'm still trying to find it
After plaid shirt days and nights when you made me your own
Now you mail back my things and I walk home alone
But you keep my old scarf from that very first week
'Cause it reminds you of innocence and it smells like me
You can't get rid of it
'Cause you remember it all too well, yeah


'Cause there we are again when I loved you so
Back before you lost the one real thing you've ever known
It was rare, I was there
I remember it all too well


Wind in my hair, you were there
You remember it all
Down the stairs, you were there
You remember it all
It was rare, I was there
I remember it all too well"
2021.0,12.0,Oh My God,Adele,5.0,"
I ain't got too much time to spare
But I'll make time for you to show how much I care
Wish that I would let you break my walls
But I'm still spinning out of control from the fall
Boy, you give good love, I won't lie
It's what keeps me comin' back even though I'm terrified


I know that it's wrong
But I want to have fun
Mmm, yeah, mmm, yeah
I know that it's wrong
But I want to have fun
Mmm, yeah, mmm, yeah


Oh, my God, I can't believe it
Out of all the people in the world
What is the likelihood of jumping
Out of my life and into your arms?
Maybe, baby, I'm just losing my mind
'Cause this is trouble, but it feels right
Teetering on the edge of Heaven and Hell
Is a battle that I cannot fight
You might also like
I'm a fool, but they all think I'm blind
I'd rather be a fool than leave myself behind
I don't have to explain myself to you
I am a grown woman and I do what I want to do


I know that it's wrong
But I want to have fun
Mmm, yeah, mmm, yeah
I know that it's wrong
But I want to have fun
Mmm, yeah, mmm, yeah


Oh, my God, I can't believe it
Out of all the people in the world
What is the likelihood of jumping
Out of my life and into your arms?
Maybe, baby, I'm just losing my mind
'Cause this is trouble, but it feels right
Teetering on the edge of Heaven and Hell
Is a battle that I cannot fight


""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (Oh, Lord)
""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (Don't let me let myself down)
""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (Oh, my God)
""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (Oh, oh-oh-oh, oh-oh-oh)

Oh, my God, I can't believe it
Out of all the people in the world
What is the likelihood of jumping
Out of my life and into your arms?
Maybe, baby, I'm just losing my mind
'Cause this is trouble, but it feels right
Teetering on the edge of Heaven and Hell
When it's a battle that I cannot fight


""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (I know that it's wrong, but I want to have fun)
""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (Mmm, yeah, mmm, yeah)
""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (I know that it's wrong, but I want to have fun)
""Lord, don't let me,"" I said, ""Lord, don't let me""
I said, ""Lord, don't let me, let me down"" (Mmm, yeah, mmm, yeah)"
2021.0,12.0,Shivers,Ed Sheeran,6.0,"
I took an arrow to the heart
I never kissed a mouth that tastes like yours
Strawberries and then somethin' more
Ooh, yeah, I want it all
Lipstick on my guitar
Fill up the engine, we can drive real far
Go dancin' underneath the stars
Ooh, yeah, I want it all
Mmm, you got me feelin' like


I wanna be that guy, I wanna kiss your eyes
I wanna drink that smile, I wanna feel like I'm
Like my soul's on fire, I wanna stay up all day and all night
Yeah, you got me singin' like


Ooh, I love it when you do it like that
And when you're close up, give mе the shivers
Oh, baby, you wanna dance 'til thе sunlight cracks
And when they say the party's over, then we'll bring it right back
And we'll say, ""Ooh, I love it when you do it like that""
And when you're close up, give me the shivers
Oh, baby, you wanna dance 'til the sunlight cracks
And when they say the party's over, then we'll bring it right back
See Ed Sheeran LiveGet tickets as low as $86You might also like
Into the car
On the backseat in the moonlit dark
Wrap me up between your legs and arms
Ooh, I can't get enough
You know you could tear me apart
Put me back together and take my heart
I never thought that I could love this hard
Ooh, I can't get enough
Mmm, you got me feelin' like


I wanna be that guy, I wanna kiss your eyes
I wanna drink that smile, I wanna feel like I'm
Like my soul's on fire, I wanna stay up all day and all night
Yeah, you got me singin' like


Ooh, I love it when you do it like that
And when you're close up, give me the shivers
Oh, baby, you wanna dance 'til the sunlight cracks
And when they say the party's over, then we'll bring it right back
And we'll say, ""Ooh, I love it when you do it like that""
And when you're close up, give me the shivers
Oh, baby, you wanna dance 'til the sunlight cracks
And when they say the party's over, then we'll bring it right back

Baby, you burn so hot, you make me shiver
With the fire you got, this thing we started
I don't want it to stop
You know you make me shiver-er-er
Baby, you burn so hot, you make me shiver
With the fire you got, this thing we started
I don't want it to stop
You know you make me shiver
Yeah, you got me singin' like


Ooh, I love it when you do it like that
And when you're close up, give me the shivers
Oh, baby, you wanna dance 'til the sunlight cracks
And when they say the party's over, then we'll bring it right back (Oh, no)
And we'll say, ""Ooh, I love it when you do it like that""
And when you're close up, give me the shivers
Oh, baby, you wanna dance 'til the sunlight cracks
And when they say the party's over, then we'll bring it right back, hey"
2021.0,12.0,Heat Waves,Glass Animals,7.0,"
(Last night, all I think about is you)
(Don't stop, baby, you can walk through)
(Don't want, baby, think about you)
(You know that I'm never gonna lose)
Road shimmer wigglin' the vision
Heat, heat waves, I'm swimmin' in a mirror
Road shimmer wigglin' the vision
Heat, heat waves, I'm swimmin' in a—


Sometimes, all I think about is you
Late nights in the middle of June
Heat waves been fakin' me out
Can't make you happier now
Sometimes, all I think about is you
Late nights in the middle of June
Heat waves been fakin' me out
Can't make you happier now


Usually, I put somethin' on TV
So we never think about you and me
But today, I see our reflections clearly
In Hollywood, layin' on the screen
You just need a better life than this
You need somethin' I can never give
Fake water all across the road
It's gone now, the night has come, but
See Glass Animals LiveGet tickets as low as $100You might also like
Sometimes, all I think about is you
Late nights in the middle of June
Heat waves been fakin' me out
Can't make you happier now


You can't fight it, you can't breathe
You say somethin' so lovin', but
Now I gotta let you go
You'll be better off in someone new
I don't wanna be alone
You know it hurts me too
You look so broken when you cry
One more and then I say goodbye


Sometimes, all I think about is you
Late nights in the middle of June
Heat waves been fakin' me out
Can't make you happier now
Sometimes, all I think about is you
Late nights in the middle of June
Heat waves been fakin' me out
Can't make you happier now

I just wonder what you're dreamin' of
When you sleep and smile so comfortable
I just wish that I could give you that
That look that's perfectly un-sad
Sometimes, all I think about is you
Late nights in the middle of June
Heat waves been fakin' me out
Heat waves been fakin' me out


Sometimes, all I think about is you
Late nights in the middle of June
Heat waves been fakin' me out
Can't make you happier now
Sometimes, all I think about is you
Late nights in the middle of June
Heat waves been fakin' me out
Can't make you happier now


Road shimmer wigglin' the vision
Heat, heat waves, I'm swimmin' in a mirror
Road shimmer wigglin' the vision
Heat, heat waves, I'm swimmin' in a mirror"
2021.0,12.0,Bad Habits,Ed Sheeran,8.0,"
(One, two, three, four)
Ooh, ooh

Every time you come around, you know I can't say no
Every time the sun goes down, I let you take control
I can feel the paradise before my world implodes
And tonight had something wonderful


My bad habits lead to late nights endin' alone
Conversations with a stranger I barely know
Swearin' this'll be the last, but it probably won't
I got nothin' left to lose, or use, or do
My bad habits lead to wide eyes starin' at space
And I know I lose control of the things that I say
Yeah, I was lookin' for a way out, now I can't escape
Nothin' happens after two, it's truе, it's true
My bad habits lead to you


Ooh-ooh, ooh-ooh
My bad habits lead to you
Ooh-ooh, ooh-ooh
My bad habits lеad to you
See Ed Sheeran LiveGet tickets as low as $86You might also like
Every pure intention ends when the good times start
Fallin' over everything to reach the first time's spark
It started under neon lights and then it all got dark
I only know how to go too far


My bad habits lead to late nights endin' alone
Conversations with a stranger I barely know
Swearin' this'll be the last, but it probably won't
I got nothin' left to lose, or use, or do
My bad habits lead to wide eyes starin' at space
And I know I lose control of the things that I say
Yeah, I was lookin' for a way out, now I can't escape
Nothin' happens after two, it's true, it's true
My bad habits lead to you


Ooh-ooh, ooh-ooh
My bad habits lead to you
Ooh-ooh, ooh-ooh


We took the long way 'round
And burned till the fun ran out, now

My bad habits lead to late nights endin' alone
Conversations with a stranger I barely know
Swearin' this'll be the last, but it probably won't
I got nothin' left to lose, or use, or do
My bad habits lead to wide eyes starin' at space
And I know I lose control of the things that I say
Yeah, I was lookin' for a way out, now I can't escape
Nothin' happens after two, it's true, it's true
My bad habits lead to you


Ooh-ooh, ooh-ooh
My bad habits lead to you
Ooh-ooh, ooh-ooh
My bad habits lead to you"
2021.0,12.0,Need To Know,Doja Cat,9.0,"
Yeah


Wanna know what it's like (Like)
Baby, show me what it's like (Like)
I don't really got no type (Type)
I just wanna fuck all night
Yeah-yeah, oh-woah-woah (Oh, ooh, mmm)
Baby, I need to know, mmm (Yeah, need to know)
I just been fantasizin' (Size)
And we got a lotta time (Time)
Baby, come throw the pipe (Pipe)
Gotta know what it's like (Like)
Yeah-yeah, oh-woah-woah
Baby, I need to know, mmm


What's your size? (Size)
Add, subtract, divide ('Vide)
Daddy don't throw no curves (Curves)
Hold up, I'm goin' wide (Wide)
We could just start at ten (Ten)
Then we can go to five (Five)
I don't play with my pen (Pen)
I mean what I writе
Yeah-yeah, woah-woah-woah
I just can't help but bе sexual (Oh)
Tell me your schedule (Yeah)
I got a lotta new tricks for you, baby
Just sayin' I'm flexible (I will)
I do what I can to get you off (I will)
Might just fuck him with my makeup on (I will)
Eat it like I need an apron on (Yeah, oh)
Eat it 'til I need to change my thong (Yeah, ayy)
We could do it to your favorite song (Yeah, ayy)
Take a ride into the danger zone
You know my nigga be buggin' me
I just be wonderin' if you can fuck on me better
Itchin' for me like an ugly sweater
Need it in me like a Chuck E. need cheddar
I need to know
You might also like
Wanna know what it's like (Like)
Baby, show me what it's like (Like)
I don't really got no type (Type)
I just wanna fuck all night
Yeah-yeah, oh-woah-woah (Oh, ooh, mmm)
Baby, I need to know, mmm (Yeah, need to know)
I just been fantasizin' (Size)
And we got a lotta time (Time)
Baby, come throw the pipe (Pipe)
Gotta know what it's like (Like)
Yeah-yeah, oh-woah-woah
Baby, I need to know, mmm


You're exciting, boy, come find me
Your eyes told me, ""Girl, come ride me""
Fuck that feeling both us fighting
Could he try me? (Yeah) Mmm, most likely


Tryna see if you could handle this ass
Prolly give his ass a panic attack
Sorry if I gave a random erection
Prolly thinkin' I'm a telekinetic
Oh, wait, you a fan of the magic?
Poof, pussy like an Alakazam
I heard from a friend of a friend
That that dick was a ten out of ten
I can't stand it, just one night me
Clink with the drink, gimme a sip
Tell me what's your kink, gimme the dick
Spank me, slap me, choke me, bite me (Ew)
Oh, wait, I can take it (Ah)
Give a fuck 'bout what your wifey's sayin' (Yeah)

Wanna know what it's like (Like)
Baby, show me what it's like (Like)
I don't really got no type (Type)
I just wanna fuck all night
Yeah-yeah, oh-woah-woah (Oh, ooh, mmm)
Baby, I need to know, mmm (Yeah, need to know)
I just been fantasizin' (Size)
And we got a lotta time (Time)
Baby, come throw the pipe (Pipe)
Gotta know what it's like (Like)
Yeah-yeah, oh-woah-woah
Baby, I need to know, mmm"
